antecedents,consequents,ant_len,cons_len,support,confidence,lift,antecedents_tagged,consequents_tagged
"康熙, 王",正月,2,1,0.051451187335092345,0.609375,6.7927389705882355,"康熙(DATE), 王(OFF)",正月(DATE)
正月,"康熙, 王",1,2,0.051451187335092345,0.5735294117647058,6.7927389705882355,正月(DATE),"康熙(DATE), 王(OFF)"
藩王,八旗,1,1,0.05408970976253298,0.7321428571428571,6.767857142857142,藩王(OFF),八旗(SYS)
八旗,藩王,1,1,0.05408970976253298,0.5,6.767857142857142,八旗(SYS),藩王(OFF)
朝鮮國王,"康熙, 滿洲",1,2,0.052770448548812667,0.7272727272727273,6.722838137472284,朝鮮國王(PER),"康熙(DATE), 滿洲(GRP)"
藩王,"大學士, 朔",1,2,0.06200527704485488,0.8392857142857143,6.696616541353384,藩王(OFF),"大學士(OFF), 朔(DATE)"
八旗,"大學士, 諸王",1,2,0.055408970976253295,0.5121951219512195,6.693860386879732,八旗(SYS),"大學士(OFF), 諸王(OFF)"
八旗,"堂子, 康熙",1,2,0.055408970976253295,0.5121951219512195,6.693860386879732,八旗(SYS),"堂子(LOC), 康熙(DATE)"
"大學士, 諸王",八旗,2,1,0.055408970976253295,0.7241379310344828,6.693860386879731,"大學士(OFF), 諸王(OFF)",八旗(SYS)
"堂子, 康熙",八旗,2,1,0.055408970976253295,0.7241379310344828,6.693860386879731,"堂子(LOC), 康熙(DATE)",八旗(SYS)
"八旗, 康熙",諸王,2,1,0.05672823218997362,0.671875,6.614042207792208,"八旗(SYS), 康熙(DATE)",諸王(OFF)
諸王,"八旗, 康熙",1,2,0.05672823218997362,0.5584415584415584,6.614042207792208,諸王(OFF),"八旗(SYS), 康熙(DATE)"
"康熙, 貝勒貝子",八旗,2,1,0.055408970976253295,0.711864406779661,6.580405126085159,"康熙(DATE), 貝勒貝子(OFF)",八旗(SYS)
堂子,八旗,1,1,0.055408970976253295,0.711864406779661,6.580405126085159,堂子(LOC),八旗(SYS)
八旗,"康熙, 貝勒貝子",1,2,0.055408970976253295,0.5121951219512195,6.580405126085159,八旗(SYS),"康熙(DATE), 貝勒貝子(OFF)"
八旗,堂子,1,1,0.055408970976253295,0.5121951219512195,6.580405126085159,八旗(SYS),堂子(LOC)
"朔, 正月",八旗,2,1,0.05804749340369393,0.7096774193548387,6.560188827694729,"朔(DATE), 正月(DATE)",八旗(SYS)
八旗,"朔, 正月",1,2,0.05804749340369393,0.5365853658536586,6.560188827694729,八旗(SYS),"朔(DATE), 正月(DATE)"
八旗,"康熙, 正月",1,2,0.06068601583113457,0.5609756097560976,6.541838649155723,八旗(SYS),"康熙(DATE), 正月(DATE)"
"康熙, 正月",八旗,2,1,0.06068601583113457,0.7076923076923077,6.541838649155722,"康熙(DATE), 正月(DATE)",八旗(SYS)
"大學士, 貝勒貝子",八旗,2,1,0.05408970976253298,0.706896551724138,6.53448275862069,"大學士(OFF), 貝勒貝子(OFF)",八旗(SYS)
八旗,"大學士, 貝勒貝子",1,2,0.05408970976253298,0.5,6.53448275862069,八旗(SYS),"大學士(OFF), 貝勒貝子(OFF)"
貝勒貝子,"大學士, 朔",1,2,0.06860158311345646,0.8125,6.4828947368421055,貝勒貝子(OFF),"大學士(OFF), 朔(DATE)"
"大學士, 朔",貝勒貝子,2,1,0.06860158311345646,0.5473684210526316,6.4828947368421055,"大學士(OFF), 朔(DATE)",貝勒貝子(OFF)
"大學士, 朔",元旦,2,1,0.06728232189973615,0.536842105263158,6.459147869674187,"大學士(OFF), 朔(DATE)",元旦(DATE)
元旦,"大學士, 朔",1,2,0.06728232189973615,0.8095238095238095,6.459147869674186,元旦(DATE),"大學士(OFF), 朔(DATE)"
元旦,"康熙, 滿洲",1,2,0.05804749340369393,0.6984126984126984,6.456058846302748,元旦(DATE),"康熙(DATE), 滿洲(GRP)"
"康熙, 滿洲",元旦,2,1,0.05804749340369393,0.5365853658536586,6.456058846302748,"康熙(DATE), 滿洲(GRP)",元旦(DATE)
"大學士, 滿洲",諸王,2,1,0.051451187335092345,0.6499999999999999,6.3987012987012974,"大學士(OFF), 滿洲(GRP)",諸王(OFF)
諸王,"大學士, 滿洲",1,2,0.051451187335092345,0.5064935064935064,6.3987012987012974,諸王(OFF),"大學士(OFF), 滿洲(GRP)"
"朔, 滿洲",正月,2,1,0.05408970976253298,0.5694444444444445,6.34763071895425,"朔(DATE), 滿洲(GRP)",正月(DATE)
正月,"朔, 滿洲",1,2,0.05408970976253298,0.6029411764705882,6.347630718954249,正月(DATE),"朔(DATE), 滿洲(GRP)"
內閣,"侍郎, 學士",1,2,0.059366754617414245,0.576923076923077,6.337792642140468,內閣(OFF),"侍郎(OFF), 學士(OFF)"
"侍郎, 學士",內閣,2,1,0.059366754617414245,0.6521739130434782,6.337792642140467,"侍郎(OFF), 學士(OFF)",內閣(OFF)
八旗,"諸王, 貝勒貝子",1,2,0.05408970976253298,0.5,6.316666666666666,八旗(SYS),"諸王(OFF), 貝勒貝子(OFF)"
"諸王, 貝勒貝子",八旗,2,1,0.05408970976253298,0.6833333333333332,6.3166666666666655,"諸王(OFF), 貝勒貝子(OFF)",八旗(SYS)
藩王,"康熙, 滿洲",1,2,0.05013192612137203,0.6785714285714286,6.272648083623694,藩王(OFF),"康熙(DATE), 滿洲(GRP)"
堂子,"康熙, 滿洲",1,2,0.052770448548812667,0.6779661016949152,6.2670525010334845,堂子(LOC),"康熙(DATE), 滿洲(GRP)"
"朔, 諸王",八旗,2,1,0.055408970976253295,0.6774193548387096,6.261998426435877,"朔(DATE), 諸王(OFF)",八旗(SYS)
八旗,"朔, 諸王",1,2,0.055408970976253295,0.5121951219512195,6.261998426435877,八旗(SYS),"朔(DATE), 諸王(OFF)"
正月,八旗,1,1,0.06068601583113457,0.6764705882352942,6.2532281205165,正月(DATE),八旗(SYS)
八旗,正月,1,1,0.06068601583113457,0.5609756097560976,6.2532281205165,八旗(SYS),正月(DATE)
貝勒貝子,"朔, 滿洲",1,2,0.05013192612137203,0.59375,6.250868055555556,貝勒貝子(OFF),"朔(DATE), 滿洲(GRP)"
"朔, 滿洲",貝勒貝子,2,1,0.05013192612137203,0.5277777777777778,6.250868055555556,"朔(DATE), 滿洲(GRP)",貝勒貝子(OFF)
"大學士, 康熙",貝勒貝子,2,1,0.07387862796833773,0.5233644859813085,6.198598130841122,"大學士(OFF), 康熙(DATE)",貝勒貝子(OFF)
貝勒貝子,"大學士, 康熙",1,2,0.07387862796833773,0.875,6.1985981308411215,貝勒貝子(OFF),"大學士(OFF), 康熙(DATE)"
朝鮮國王,"大學士, 康熙",1,2,0.0633245382585752,0.8727272727272728,6.1824978759558205,朝鮮國王(PER),"大學士(OFF), 康熙(DATE)"
堂子,"大學士, 康熙",1,2,0.06728232189973615,0.864406779661017,6.123554569935055,堂子(LOC),"大學士(OFF), 康熙(DATE)"
"康熙, 諸王",八旗,2,1,0.05672823218997362,0.6615384615384615,6.115196998123827,"康熙(DATE), 諸王(OFF)",八旗(SYS)
八旗,"康熙, 諸王",1,2,0.05672823218997362,0.524390243902439,6.115196998123827,八旗(SYS),"康熙(DATE), 諸王(OFF)"
"內閣, 兼禮部",學士,2,1,0.05013192612137203,1.0,6.112903225806451,"內閣(OFF), 兼禮部(OFF)",學士(OFF)
"侍郎, 兼禮部",學士,2,1,0.05013192612137203,1.0,6.112903225806451,"侍郎(OFF), 兼禮部(OFF)",學士(OFF)
正月,"大學士, 朔",1,2,0.06860158311345646,0.7647058823529411,6.101547987616099,正月(DATE),"大學士(OFF), 朔(DATE)"
"大學士, 朔",正月,2,1,0.06860158311345646,0.5473684210526316,6.101547987616099,"大學士(OFF), 朔(DATE)",正月(DATE)
貝勒貝子,八旗,1,1,0.055408970976253295,0.65625,6.066310975609756,貝勒貝子(OFF),八旗(SYS)
八旗,貝勒貝子,1,1,0.055408970976253295,0.5121951219512195,6.066310975609756,八旗(SYS),貝勒貝子(OFF)
"正月, 藩王",王,2,1,0.05013192612137203,0.7169811320754716,6.0385744234800836,"正月(DATE), 藩王(OFF)",王(OFF)
"元旦, 藩王",王,2,1,0.05013192612137203,0.7169811320754716,6.0385744234800836,"元旦(DATE), 藩王(OFF)",王(OFF)
"大學士, 滿洲",八旗,2,1,0.051451187335092345,0.6499999999999999,6.008536585365853,"大學士(OFF), 滿洲(GRP)",八旗(SYS)
藩王,"大學士, 康熙",1,2,0.06200527704485488,0.8392857142857143,5.945594125500668,藩王(OFF),"大學士(OFF), 康熙(DATE)"
"侍郎, 內閣",學士,2,1,0.059366754617414245,0.9574468085106382,5.852779684282773,"侍郎(OFF), 內閣(OFF)",學士(OFF)
元旦,"大學士, 康熙",1,2,0.06860158311345646,0.8253968253968252,5.847203678979379,元旦(DATE),"大學士(OFF), 康熙(DATE)"
正月,"康熙, 滿洲",1,2,0.05672823218997362,0.6323529411764706,5.8454088952654235,正月(DATE),"康熙(DATE), 滿洲(GRP)"
"康熙, 滿洲",正月,2,1,0.05672823218997362,0.524390243902439,5.8454088952654235,"康熙(DATE), 滿洲(GRP)",正月(DATE)
"康熙, 藩王",王,2,1,0.05013192612137203,0.6909090909090909,5.8189898989899,"康熙(DATE), 藩王(OFF)",王(OFF)
兼禮部,學士,1,1,0.05013192612137203,0.95,5.8072580645161285,兼禮部(OFF),學士(OFF)
"內閣, 兼禮部",侍郎,2,1,0.05013192612137203,1.0,5.786259541984733,"內閣(OFF), 兼禮部(OFF)",侍郎(OFF)
"兼禮部, 學士",侍郎,2,1,0.05013192612137203,1.0,5.786259541984733,"兼禮部(OFF), 學士(OFF)",侍郎(OFF)
藩王,王,1,1,0.05013192612137203,0.6785714285714286,5.715079365079365,藩王(OFF),王(OFF)
"八旗, 朝鮮國王",滿洲,2,1,0.05013192612137203,0.926829268292683,5.7116795558199485,"八旗(SYS), 朝鮮國王(PER)",滿洲(GRP)
都察院,都御史,1,1,0.09366754617414248,0.8658536585365854,5.707104984093319,都察院(OFF),都御史(OFF)
都御史,都察院,1,1,0.09366754617414248,0.6173913043478261,5.707104984093319,都御史(OFF),都察院(OFF)
"大學士, 蒙古",諸王,2,1,0.05013192612137203,0.5757575757575757,5.66784730421094,"大學士(OFF), 蒙古(GRP)",諸王(OFF)
貝勒貝子,"康熙, 滿洲",1,2,0.051451187335092345,0.609375,5.633003048780488,貝勒貝子(OFF),"康熙(DATE), 滿洲(GRP)"
"八旗, 諸王",滿洲,2,1,0.05408970976253298,0.9111111111111111,5.614814814814815,"八旗(SYS), 諸王(OFF)",滿洲(GRP)
"八旗, 貝勒貝子",滿洲,2,1,0.05013192612137203,0.9047619047619048,5.575687185443282,"八旗(SYS), 貝勒貝子(OFF)",滿洲(GRP)
"八旗, 堂子",滿洲,2,1,0.05013192612137203,0.9047619047619048,5.575687185443282,"八旗(SYS), 堂子(LOC)",滿洲(GRP)
布政使,按察使,1,1,0.059366754617414245,0.5921052631578947,5.54093567251462,布政使(OFF),按察使(OFF)
按察使,布政使,1,1,0.059366754617414245,0.5555555555555556,5.54093567251462,按察使(OFF),布政使(OFF)
正月,"大學士, 康熙",1,2,0.06992084432717678,0.7794117647058824,5.5214403518416715,正月(DATE),"大學士(OFF), 康熙(DATE)"
侍讀,學士,1,1,0.06068601583113457,0.9019607843137255,5.51359898798229,侍讀(OFF),學士(OFF)
"元旦, 八旗",滿洲,2,1,0.055408970976253295,0.8936170212765957,5.5070057083549555,"元旦(DATE), 八旗(SYS)",滿洲(GRP)
兼禮部,侍郎,1,1,0.05013192612137203,0.95,5.496946564885496,兼禮部(OFF),侍郎(OFF)
"八旗, 正月",滿洲,2,1,0.05408970976253298,0.8913043478260869,5.492753623188405,"八旗(SYS), 正月(DATE)",滿洲(GRP)
諸王,"大學士, 朔",1,2,0.06992084432717678,0.6883116883116883,5.492002734107998,諸王(OFF),"大學士(OFF), 朔(DATE)"
"大學士, 朔",諸王,2,1,0.06992084432717678,0.5578947368421053,5.492002734107998,"大學士(OFF), 朔(DATE)",諸王(OFF)
"朔, 滿洲",諸王,2,1,0.052770448548812667,0.5555555555555556,5.4689754689754695,"朔(DATE), 滿洲(GRP)",諸王(OFF)
諸王,"朔, 滿洲",1,2,0.052770448548812667,0.5194805194805194,5.468975468975469,諸王(OFF),"朔(DATE), 滿洲(GRP)"
正月,"朔, 蒙古",1,2,0.05013192612137203,0.5588235294117647,5.430618401206637,正月(DATE),"朔(DATE), 蒙古(GRP)"
諸王,八旗,1,1,0.059366754617414245,0.5844155844155844,5.402280646183085,諸王(OFF),八旗(SYS)
八旗,諸王,1,1,0.059366754617414245,0.548780487804878,5.402280646183084,八旗(SYS),諸王(OFF)
左侍郎,右侍郎,1,1,0.06068601583113457,0.6052631578947368,5.334761321909425,左侍郎(OFF),右侍郎(OFF)
右侍郎,左侍郎,1,1,0.06068601583113457,0.5348837209302325,5.334761321909425,右侍郎(OFF),左侍郎(OFF)
"大學士, 蒙古",八旗,2,1,0.05013192612137203,0.5757575757575757,5.322246858832224,"大學士(OFF), 蒙古(GRP)",八旗(SYS)
"朔, 正月",王,2,1,0.051451187335092345,0.6290322580645161,5.297849462365591,"朔(DATE), 正月(DATE)",王(OFF)
"朔, 滿洲",八旗,2,1,0.05408970976253298,0.5694444444444445,5.26388888888889,"朔(DATE), 滿洲(GRP)",八旗(SYS)
八旗,"朔, 滿洲",1,2,0.05408970976253298,0.5,5.263888888888889,八旗(SYS),"朔(DATE), 滿洲(GRP)"
十月,"太廟, 康熙",1,2,0.07783641160949868,0.8676470588235294,5.2614117647058825,十月(DATE),"太廟(LOC), 康熙(DATE)"
"元旦, 正月",王,2,1,0.05013192612137203,0.6229508196721312,5.2466302367941715,"元旦(DATE), 正月(DATE)",王(OFF)
"元旦, 康熙",王,2,1,0.05013192612137203,0.6129032258064516,5.162007168458782,"元旦(DATE), 康熙(DATE)",王(OFF)
內閣,學士,1,1,0.08575197889182058,0.8333333333333334,5.094086021505376,內閣(OFF),學士(OFF)
學士,內閣,1,1,0.08575197889182058,0.5241935483870968,5.094086021505376,學士(OFF),內閣(OFF)
元旦,王,1,1,0.05013192612137203,0.6031746031746031,5.080070546737213,元旦(DATE),王(OFF)
正月,王,1,1,0.05408970976253298,0.6029411764705882,5.078104575163398,正月(DATE),王(OFF)
"康熙, 滿洲",八旗,2,1,0.059366754617414245,0.548780487804878,5.0728732897085065,"康熙(DATE), 滿洲(GRP)",八旗(SYS)
八旗,"康熙, 滿洲",1,2,0.059366754617414245,0.548780487804878,5.0728732897085065,八旗(SYS),"康熙(DATE), 滿洲(GRP)"
"大學士, 康熙",諸王,2,1,0.07255936675461741,0.5140186915887851,5.060080106809079,"大學士(OFF), 康熙(DATE)",諸王(OFF)
諸王,"大學士, 康熙",1,2,0.07255936675461741,0.7142857142857142,5.060080106809078,諸王(OFF),"大學士(OFF), 康熙(DATE)"
"康熙, 正月",王,2,1,0.051451187335092345,0.6,5.053333333333334,"康熙(DATE), 正月(DATE)",王(OFF)
"滿洲, 蒙古",八旗,2,1,0.055408970976253295,0.5454545454545454,5.042128603104213,"滿洲(GRP), 蒙古(GRP)",八旗(SYS)
八旗,"滿洲, 蒙古",1,2,0.055408970976253295,0.5121951219512195,5.042128603104213,八旗(SYS),"滿洲(GRP), 蒙古(GRP)"
貝勒貝子,"康熙, 蒙古",1,2,0.051451187335092345,0.609375,5.020720108695652,貝勒貝子(OFF),"康熙(DATE), 蒙古(GRP)"
"八旗, 大學士",滿洲,2,1,0.051451187335092345,0.8124999999999999,5.00711382113821,"八旗(SYS), 大學士(OFF)",滿洲(GRP)
"八旗, 蒙古",滿洲,2,1,0.055408970976253295,0.8076923076923077,4.97748592870544,"八旗(SYS), 蒙古(GRP)",滿洲(GRP)
元旦,"康熙, 蒙古",1,2,0.05013192612137203,0.6031746031746031,4.969634230503795,元旦(DATE),"康熙(DATE), 蒙古(GRP)"
諸王,"朔, 蒙古",1,2,0.051451187335092345,0.5064935064935064,4.922077922077922,諸王(OFF),"朔(DATE), 蒙古(GRP)"
"朔, 蒙古",諸王,2,1,0.051451187335092345,0.5,4.922077922077922,"朔(DATE), 蒙古(GRP)",諸王(OFF)
"康熙, 滿洲",諸王,2,1,0.05408970976253298,0.5,4.922077922077922,"康熙(DATE), 滿洲(GRP)",諸王(OFF)
諸王,"康熙, 滿洲",1,2,0.05408970976253298,0.5324675324675324,4.922077922077921,諸王(OFF),"康熙(DATE), 滿洲(GRP)"
正月,"康熙, 蒙古",1,2,0.052770448548812667,0.5882352941176471,4.846547314578005,正月(DATE),"康熙(DATE), 蒙古(GRP)"
八旗,"康熙, 蒙古",1,2,0.06068601583113457,0.5609756097560976,4.621951219512195,八旗(SYS),"康熙(DATE), 蒙古(GRP)"
"康熙, 蒙古",八旗,2,1,0.06068601583113457,0.5,4.621951219512195,"康熙(DATE), 蒙古(GRP)",八旗(SYS)
"朔, 蒙古",八旗,2,1,0.051451187335092345,0.5,4.621951219512195,"朔(DATE), 蒙古(GRP)",八旗(SYS)
朝鮮國王,"康熙, 朔",1,2,0.0712401055408971,0.9818181818181819,4.565755716675962,朝鮮國王(PER),"康熙(DATE), 朔(DATE)"
"元旦, 諸王",滿洲,2,1,0.051451187335092345,0.7358490566037735,4.534744592728946,"元旦(DATE), 諸王(OFF)",滿洲(GRP)
"元旦, 貝勒貝子",滿洲,2,1,0.051451187335092345,0.7358490566037735,4.534744592728946,"元旦(DATE), 貝勒貝子(OFF)",滿洲(GRP)
"元旦, 大學士",滿洲,2,1,0.05013192612137203,0.7307692307692308,4.5034396497811136,"元旦(DATE), 大學士(OFF)",滿洲(GRP)
堂子,"康熙, 朔",1,2,0.07519788918205805,0.9661016949152543,4.492669231569097,堂子(LOC),"康熙(DATE), 朔(DATE)"
朝鮮國王,滿洲,1,1,0.052770448548812667,0.7272727272727273,4.481892091648189,朝鮮國王(PER),滿洲(GRP)
"康熙, 朝鮮國王",滿洲,2,1,0.052770448548812667,0.7272727272727273,4.481892091648189,"康熙(DATE), 朝鮮國王(PER)",滿洲(GRP)
"朝鮮國王, 正月",滿洲,2,1,0.052770448548812667,0.7272727272727273,4.481892091648189,"朝鮮國王(PER), 正月(DATE)",滿洲(GRP)
"元旦, 朝鮮國王",滿洲,2,1,0.052770448548812667,0.7272727272727273,4.481892091648189,"元旦(DATE), 朝鮮國王(PER)",滿洲(GRP)
"元旦, 貝勒貝子",大學士,2,1,0.06860158311345646,0.981132075471698,4.480109115708115,"元旦(DATE), 貝勒貝子(OFF)",大學士(OFF)
"朝鮮國王, 貝勒貝子",大學士,2,1,0.0633245382585752,0.979591836734694,4.473075977378904,"朝鮮國王(PER), 貝勒貝子(OFF)",大學士(OFF)
"藩王, 貝勒貝子",大學士,2,1,0.06200527704485488,0.9791666666666666,4.47113453815261,"藩王(OFF), 貝勒貝子(OFF)",大學士(OFF)
"朝鮮國王, 諸王",大學士,2,1,0.06200527704485488,0.9791666666666666,4.47113453815261,"朝鮮國王(PER), 諸王(OFF)",大學士(OFF)
"藩王, 諸王",大學士,2,1,0.06068601583113457,0.9787234042553192,4.469110484491156,"藩王(OFF), 諸王(OFF)",大學士(OFF)
"八旗, 貝勒貝子",大學士,2,1,0.05408970976253298,0.9761904761904763,4.45754446356856,"八旗(SYS), 貝勒貝子(OFF)",大學士(OFF)
"正月, 貝勒貝子",滿洲,2,1,0.051451187335092345,0.7222222222222221,4.450767841011742,"正月(DATE), 貝勒貝子(OFF)",滿洲(GRP)
"朔, 朝鮮國王",滿洲,2,1,0.051451187335092345,0.7222222222222221,4.450767841011742,"朔(DATE), 朝鮮國王(PER)",滿洲(GRP)
"堂子, 朝鮮國王",滿洲,2,1,0.051451187335092345,0.7222222222222221,4.450767841011742,"堂子(LOC), 朝鮮國王(PER)",滿洲(GRP)
"滿洲, 貝勒貝子",大學士,2,1,0.05013192612137203,0.9743589743589745,4.449181340747606,"滿洲(GRP), 貝勒貝子(OFF)",大學士(OFF)
"八旗, 朔",滿洲,2,1,0.05408970976253298,0.719298245614035,4.432748538011695,"八旗(SYS), 朔(DATE)",滿洲(GRP)
元旦,"康熙, 朔",1,2,0.079155672823219,0.9523809523809523,4.428863569967864,元旦(DATE),"康熙(DATE), 朔(DATE)"
"大學士, 正月",滿洲,2,1,0.05013192612137203,0.7169811320754716,4.41846909035128,"大學士(OFF), 正月(DATE)",滿洲(GRP)
"正月, 藩王",滿洲,2,1,0.05013192612137203,0.7169811320754716,4.41846909035128,"正月(DATE), 藩王(OFF)",滿洲(GRP)
"元旦, 藩王",滿洲,2,1,0.05013192612137203,0.7169811320754716,4.41846909035128,"元旦(DATE), 藩王(OFF)",滿洲(GRP)
"堂子, 貝勒貝子",滿洲,2,1,0.05013192612137203,0.7169811320754716,4.41846909035128,"堂子(LOC), 貝勒貝子(OFF)",滿洲(GRP)
元旦,滿洲,1,1,0.059366754617414245,0.7142857142857142,4.401858304297328,元旦(DATE),滿洲(GRP)
藩王,"康熙, 朔",1,2,0.06992084432717678,0.9464285714285714,4.401183172655565,藩王(OFF),"康熙(DATE), 朔(DATE)"
"正月, 貝勒貝子",大學士,2,1,0.06860158311345646,0.9629629629629628,4.39714413208389,"正月(DATE), 貝勒貝子(OFF)",大學士(OFF)
"元旦, 諸王",大學士,2,1,0.06728232189973615,0.9622641509433962,4.393953171175267,"元旦(DATE), 諸王(OFF)",大學士(OFF)
"堂子, 貝勒貝子",大學士,2,1,0.06728232189973615,0.9622641509433962,4.393953171175267,"堂子(LOC), 貝勒貝子(OFF)",大學士(OFF)
"堂子, 諸王",大學士,2,1,0.06596306068601583,0.9615384615384616,4.390639481000926,"堂子(LOC), 諸王(OFF)",大學士(OFF)
諸王,"康熙, 蒙古",1,2,0.05408970976253298,0.5324675324675324,4.387069452286843,諸王(OFF),"康熙(DATE), 蒙古(GRP)"
"元旦, 康熙",滿洲,2,1,0.05804749340369393,0.7096774193548387,4.373459218463152,"元旦(DATE), 康熙(DATE)",滿洲(GRP)
"正月, 諸王",滿洲,2,1,0.051451187335092345,0.7090909090909091,4.369844789356984,"正月(DATE), 諸王(OFF)",滿洲(GRP)
"八旗, 堂子",大學士,2,1,0.052770448548812667,0.9523809523809524,4.348823866896156,"八旗(SYS), 堂子(LOC)",大學士(OFF)
"元旦, 朔",滿洲,2,1,0.05672823218997362,0.7049180327868853,4.344129015060642,"元旦(DATE), 朔(DATE)",滿洲(GRP)
"元旦, 正月",滿洲,2,1,0.05672823218997362,0.7049180327868853,4.344129015060642,"元旦(DATE), 正月(DATE)",滿洲(GRP)
"康熙, 貝勒貝子",大學士,2,1,0.07387862796833773,0.9491525423728814,4.334082091076169,"康熙(DATE), 貝勒貝子(OFF)",大學士(OFF)
"八旗, 康熙",滿洲,2,1,0.059366754617414245,0.703125,4.333079268292683,"八旗(SYS), 康熙(DATE)",滿洲(GRP)
"堂子, 朔",滿洲,2,1,0.052770448548812667,0.7017543859649122,4.32463272001141,"堂子(LOC), 朔(DATE)",滿洲(GRP)
"堂子, 正月",滿洲,2,1,0.052770448548812667,0.7017543859649122,4.32463272001141,"堂子(LOC), 正月(DATE)",滿洲(GRP)
"元旦, 堂子",滿洲,2,1,0.052770448548812667,0.7017543859649122,4.32463272001141,"元旦(DATE), 堂子(LOC)",滿洲(GRP)
"朔, 貝勒貝子",大學士,2,1,0.06860158311345646,0.9454545454545454,4.317196056955093,"朔(DATE), 貝勒貝子(OFF)",大學士(OFF)
"八旗, 諸王",蒙古,2,1,0.051451187335092345,0.8666666666666667,4.293681917211329,"八旗(SYS), 諸王(OFF)",蒙古(GRP)
"八旗, 諸王",大學士,2,1,0.055408970976253295,0.9333333333333333,4.261847389558233,"八旗(SYS), 諸王(OFF)",大學士(OFF)
"朔, 貝勒貝子",滿洲,2,1,0.05013192612137203,0.6909090909090909,4.25779748706578,"朔(DATE), 貝勒貝子(OFF)",滿洲(GRP)
"康熙, 藩王",滿洲,2,1,0.05013192612137203,0.6909090909090909,4.25779748706578,"康熙(DATE), 藩王(OFF)",滿洲(GRP)
"堂子, 康熙",滿洲,2,1,0.052770448548812667,0.6896551724137931,4.250070086907765,"堂子(LOC), 康熙(DATE)",滿洲(GRP)
